Operon,Length (nt),ID,Bin #,Posi,Posi_err,Lifetime,Lifetime_err,Chisq
ravA-viaA,2942,1740,8,2.07577,0.410152,3.85517,0.36178,29.1513
kup,1869,1741,0,2.21911,0.363055,3.76425,0.356532,66.8559
kup,1869,1741,1,2.69379,0.592249,4.83747,0.63069,70.9878
kup,1869,1741,2,2.8685,0.681828,4.62335,0.69439,52.0966
kup,1869,1741,3,3.16852,0.774585,5.00558,0.66696,65.8987
kup,1869,1741,4,3.55082,0.619081,4.3048,0.54248,59.0677
kup,1869,1741,5,3.13002,0.521917,3.47418,0.424791,36.4054
hdfR,840,1745,0,1.51861,0.206296,5.07024,0.210657,76.5058
hdfR,840,1745,1,1.39254,0.198473,4.90926,0.204875,52.7003
yifE,339,1746,0,-1.45437,0.102719,5.75237,0.103859,172.375
yifB,1551,1747,0,-0.474871,0.629464,5.62617,0.721326,32.364
yifB,1551,1747,1,1.99879,0.523492,3.49427,0.534114,29.2941
yifB,1551,1747,2,0.801123,0.634046,4.38914,0.687436,32.5814
yifB,1551,1747,3,1.00074,0.740146,5.66606,0.802785,38.6822
yifB,1551,1747,4,1.82518,0.534801,3.57004,0.499932,24.2346
ilvY,894,1748,0,0.489129,0.277569,3.57806,0.308501,57.1098
ilvY,894,1748,1,0.00304218,0.359704,2.86979,0.345878,71.6536
ilvC,1476,1749,0,-0.168447,0.378336,5.68549,0.453996,37.6514
ilvC,1476,1749,1,-0.595905,0.303073,4.78602,0.308758,47.0286
ilvC,1476,1749,2,-0.324167,0.327319,5.49913,0.370959,28.8632
ilvC,1476,1749,3,-0.57099,0.312923,5.51161,0.339188,42.2041
yifNO,449,1751,0,-1.50797,0.503693,6.80652,0.550138,30.3903
rep,2022,1752,0,1.93082,0.639574,4.03419,0.679812,27.0264
rep,2022,1752,1,1.61368,0.539036,4.90971,0.542654,18.4632
rep,2022,1752,2,2.51686,0.526274,4.38679,0.473307,41.0543
rep,2022,1752,3,1.50053,0.507518,4.63984,0.50894,25.4959
rep,2022,1752,4,0.670331,0.366429,4.75151,0.406335,69.0264
rep,2022,1752,5,-0.554109,0.359986,5.11581,0.360861,51.8566
gpp,1485,1753,0,2.01041,0.187161,3.75942,0.159229,102.328
gpp,1485,1753,1,3.45807,0.226566,3.49063,0.172109,133.864
gpp,1485,1753,2,2.83456,0.241317,4.02075,0.226245,78.7698
gpp,1485,1753,3,3.76547,0.263034,3.62998,0.212724,139.345
rhlB,1266,1754,0,0.534386,0.0751172,3.37061,0.0741776,114.996
rhlB,1266,1754,1,1.50014,0.0969881,3.42377,0.0911379,170.381
rhlB,1266,1754,2,1.57041,0.118638,3.46065,0.111734,125.258
rhlB,1266,1754,3,1.68675,0.101035,3.34575,0.0961458,90.9456
trxA,330,1755,0,-0.37105,0.0497787,6.3318,0.0585546,535.975
rhoL-rho,1446,1756,0,0.507548,0.0467248,2.94792,0.045381,519.228
rhoL-rho,1446,1756,1,1.50924,0.0706348,3.07414,0.0672744,558.548
rhoL-rho,1446,1756,2,1.99865,0.0717151,3.25116,0.070601,778.447
rhoL-rho,1446,1756,3,2.33652,0.0974302,3.50284,0.0855613,1071.56
rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,12781,1757,0,2.1562,0.306469,4.54556,0.276642,49.7751
rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,12781,1757,1,2.16556,0.288094,4.62068,0.255111,109.098
rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,12781,1757,2,3.21199,0.379422,4.7353,0.325097,93.0567
rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,12781,1757,3,1.9135,0.189344,4.14853,0.187713,27.1979
rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,12781,1757,4,1.99311,0.192764,4.11991,0.189454,25.8989
rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,12781,1757,5,2.33463,0.264953,4.04868,0.231233,25.883
rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,12781,1757,6,0.768841,0.199104,5.73644,0.221681,50.2444
rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,12781,1757,7,-0.134494,0.243262,6.52126,0.283775,43.6028
rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,12781,1757,8,5.78684,0.347026,4.16314,0.319129,21.9617
rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,12781,1757,9,5.80317,0.279606,3.5367,0.241904,23.7709
rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,12781,1757,10,5.44158,0.292278,4.01992,0.250839,25.945
rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,12781,1757,11,5.59617,0.264305,3.60991,0.226021,27.3362
rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,12781,1757,12,4.79085,0.306005,3.88088,0.234593,147.692
rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,12781,1757,13,6.20705,0.442671,3.84047,0.310416,83.0637
rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,12781,1757,14,6.40501,0.439776,3.449,0.311504,118.4
rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,12781,1757,15,6.65867,0.452768,3.51409,0.338278,57.7801
rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,12781,1757,16,6.61166,0.423465,3.65305,0.30775,145.675
rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,12781,1757,17,7.86824,0.350571,3.47804,0.287638,24.5079
rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,12781,1757,18,5.99962,0.254403,4.82911,0.281877,266.105
rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,12781,1757,19,8.24925,0.612476,5.00828,0.506262,179.322
rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,12781,1757,20,7.27776,0.404896,5.24786,0.381158,403.647
rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,12781,1757,21,8.71282,0.403199,4.20279,0.311669,342.972
rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,12781,1757,22,8.77552,0.476171,4.49711,0.386469,289.731
rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,12781,1757,23,12.587,0.559948,2.90004,0.452491,244.762
rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,12781,1757,24,11.0952,0.737423,3.40594,0.49716,162.764
rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,12781,1757,25,11.4962,0.82763,3.90492,0.658223,95.6466
rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,12781,1757,26,11.844,0.612618,3.15762,0.448664,166.199
rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,12781,1757,27,9.37547,0.488123,5.12643,0.476096,98.1867
rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,12781,1757,28,9.77805,0.468723,4.91963,0.464854,96.9751
rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,12781,1757,29,8.82276,0.630112,5.56079,0.586945,208.604
rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,12781,1757,30,12.4918,0.803018,3.42037,0.700807,50.0259
rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,12781,1757,31,12.4233,0.96536,3.8787,0.901584,38.6552
rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,12781,1757,32,12.8397,0.909208,6.1948,1.29793,67.3623
rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,12781,1757,33,12.0872,1.01865,3.74888,0.873976,45.8378
rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,12781,1757,34,8.49114,1.37131,8.50313,1.72779,27.5087
rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,12781,1757,35,11.3943,1.32073,5.06337,1.25569,41.6287
rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,12781,1757,36,12.1634,1.17065,4.0014,1.0647,26.3107
rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,12781,1757,37,13.0031,0.836875,3.16271,0.774034,62.309
rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,12781,1757,38,12.1765,1.38546,3.95915,1.25402,65.2334
rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,12781,1757,39,11.9779,0.911879,3.31378,0.70664,191.922
rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,12781,1757,40,12.3863,0.782206,3.20568,0.642628,108.792
rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,12781,1757,41,13.5812,0.564346,2.39853,0.526917,57.1302
yifK,1386,1758,0,4.85657,1.08829,7.00489,1.17055,56.5522
yifK,1386,1758,1,5.74322,0.91761,6.75288,1.05828,73.7575
yifK,1386,1758,2,4.04869,1.22947,6.8448,1.21797,49.3338
yifK,1386,1758,3,5.16979,0.941743,5.87408,0.980569,51.554
argX-hisR-leuT-proM,437,1759,0,1.17108,0.0840672,5.43463,0.0897828,268.427
hemCDXY,4081,1763,0,0.493216,0.0813069,3.46958,0.0867982,149.68
hemCDXY,4081,1763,1,1.28829,0.110667,3.61747,0.11153,95.1483
hemCDXY,4081,1763,2,1.40525,0.112206,3.61459,0.119605,197.287
hemCDXY,4081,1763,3,2.14176,0.16182,3.28083,0.143622,80.8905
hemCDXY,4081,1763,4,1.24755,0.129572,3.23437,0.129132,66.1618
hemCDXY,4081,1763,5,1.41014,0.0950996,3.25322,0.0943361,45.0018
hemCDXY,4081,1763,6,0.541731,0.115816,3.8303,0.115689,96.1653
hemCDXY,4081,1763,7,1.79088,0.108395,3.72043,0.103266,33.9996
hemCDXY,4081,1763,8,2.3867,0.140945,3.5736,0.120548,31.1763
hemCDXY,4081,1763,9,2.83046,0.150091,3.8215,0.138358,43.7567
hemCDXY,4081,1763,10,2.34756,0.179248,4.36405,0.159808,28.6408
hemCDXY,4081,1763,11,3.78741,0.174346,3.87628,0.150743,50.7068
hemCDXY,4081,1763,12,3.41024,0.232925,3.8347,0.194896,10.4165
cyaA,2547,1764,0,0.495865,0.0529268,2.47154,0.0544552,287.597
cyaA,2547,1764,1,0.902372,0.0943752,2.88529,0.101122,135.51
cyaA,2547,1764,2,1.1587,0.120014,2.66227,0.118515,103.327
cyaA,2547,1764,3,1.512,0.169521,2.80163,0.160515,71.951
cyaA,2547,1764,4,1.99899,0.112216,2.82886,0.109717,123.125
cyaA,2547,1764,5,1.88974,0.103516,3.08065,0.103845,71.918
cyaA,2547,1764,6,1.84506,0.135954,3.08394,0.133801,42.4762
cyaA,2547,1764,7,1.83396,0.127227,3.1305,0.123612,28.0846
yifL-dapF-yigA-xerC-yigB,3378,1765,0,0.403906,0.085228,3.7165,0.0897727,74.5589
yifL-dapF-yigA-xerC-yigB,3378,1765,1,1.41534,0.13571,3.83167,0.137579,74.7475
yifL-dapF-yigA-xerC-yigB,3378,1765,2,1.19899,0.212879,4.03897,0.218647,43.7968
yifL-dapF-yigA-xerC-yigB,3378,1765,3,1.99986,0.236577,4.76948,0.2372,120.467
yifL-dapF-yigA-xerC-yigB,3378,1765,4,5.42507,0.215212,3.32479,0.175567,181.157
yifL-dapF-yigA-xerC-yigB,3378,1765,5,5.7895,0.216379,3.3147,0.187397,175.926
yifL-dapF-yigA-xerC-yigB,3378,1765,6,7.43668,0.334134,2.85253,0.26005,111.857
yifL-dapF-yigA-xerC-yigB,3378,1765,7,9.48693,0.368448,2.67541,0.276892,147.9
yifL-dapF-yigA-xerC-yigB,3378,1765,8,9.34618,0.36458,3.02767,0.273185,155.287
yifL-dapF-yigA-xerC-yigB,3378,1765,9,9.97595,0.344801,3.04803,0.276537,198.487
yifL-dapF-yigA-xerC-yigB,3378,1765,10,9.91636,0.434984,3.11733,0.365264,121.512
uvrD,2163,1766,0,1.42262,0.273692,5.98674,0.306453,46.9313
uvrD,2163,1766,1,1.50809,0.399713,5.8027,0.412569,47.4715
uvrD,2163,1766,2,1.9839,0.318323,5.69288,0.335689,51.1714
uvrD,2163,1766,3,1.36936,0.317151,6.49263,0.364607,70.6679
uvrD,2163,1766,4,1.3453,0.395055,6.14739,0.448248,48.5596
uvrD,2163,1766,5,-0.340091,0.338638,7.18111,0.420019,61.5309
uvrD,2163,1766,6,-0.782662,0.280933,7.04666,0.326168,69.8335
corA,951,1768,0,1.00154,0.121089,4.29905,0.124879,219.581
corA,951,1768,1,1.50019,0.144347,4.37841,0.144823,158.773
corA,951,1768,2,1.50036,0.176984,4.8759,0.184291,113.652
rarD,891,1769,0,2.74864,0.715861,6.06623,0.750693,12.6994
rarD,891,1769,1,6.05614,2.23655,7.36693,2.3944,32.156
yigI,468,1770,0,5.94345,0.36541,3.84237,0.352965,41.4503
pldA,870,1771,0,1.05371,0.223572,3.4833,0.219097,57.2728
pldA,870,1771,1,0.35099,0.373997,4.30284,0.438741,49.2064
recQ,1830,1772,0,1.85558,0.212174,4.78008,0.216267,75.2599
recQ,1830,1772,1,3.02562,0.461423,3.47456,0.334292,51.6931
recQ,1830,1772,2,3.68407,0.551142,3.82568,0.468552,58.1536
recQ,1830,1772,3,2.78628,0.442108,4.67366,0.430368,75.0615
recQ,1830,1772,4,2.16758,0.456286,4.71259,0.413418,40.6924
recQ,1830,1772,5,2.31447,0.618842,5.42019,0.590359,33.2401
rhtC,621,1773,0,1.89048,0.434296,5.18535,0.413157,47.2723
rhtC,621,1773,1,0.907537,0.474971,4.97078,0.524422,16.0025
rhtB,621,1774,0,1.21941,0.340045,4.08584,0.374136,51.4693
rhtB,621,1774,1,1.32768,0.404135,4.4688,0.437977,28.9001
pldB-yigL,1831,1775,0,0.093058,0.121799,3.42429,0.123546,99.7085
pldB-yigL,1831,1775,1,0.827452,0.14781,3.41907,0.160525,100.791
pldB-yigL,1831,1775,2,1.51252,0.245045,3.6142,0.229509,95.2096
pldB-yigL,1831,1775,3,2.01433,0.251809,3.97148,0.211637,66.0308
pldB-yigL,1831,1775,4,2.98502,0.321337,4.36607,0.309814,51.4512
pldB-yigL,1831,1775,5,3.85088,0.487229,4.04698,0.417582,44.0851
metE,2262,1776,0,-1.59803,0.391714,6.15336,0.406052,65.47
metE,2262,1776,1,-0.236451,0.257017,5.56378,0.305773,59.6263
metE,2262,1776,2,0.157992,0.333274,6.6342,0.410984,33.1014
metE,2262,1776,3,0.42202,0.439341,6.80376,0.564963,39.8599
metE,2262,1776,4,-0.176004,0.306874,6.66594,0.394415,49.2767
metE,2262,1776,5,0.637539,0.461403,6.90353,0.571092,25.546
metE,2262,1776,6,0.201818,0.344444,7.27718,0.437303,25.2081
ysgA,816,1777,0,0.761893,0.101583,6.65599,0.119756,228.373
ysgA,816,1777,1,1.50869,0.148683,6.12261,0.153542,133.916
udp,762,1778,0,-1.77827,0.167705,13.6201,0.276766,502.648
udp,762,1778,1,-1.79145,0.171244,12.9844,0.271592,339.473
rmuC,1428,1779,0,-0.366863,0.231719,4.46623,0.25006,42.9947
rmuC,1428,1779,1,0.276104,0.221513,4.17471,0.239453,39.1559
rmuC,1428,1779,2,0.868919,0.286658,4.53239,0.321353,58.0399
rmuC,1428,1779,3,1.32957,0.35193,4.67577,0.37358,20.326
ubiE-yigP-ubiB,3012,1780,0,0.5462,0.136905,3.99748,0.140438,26.4955
ubiE-yigP-ubiB,3012,1780,1,1.05606,0.124199,4.0471,0.123227,64.7994
ubiE-yigP-ubiB,3012,1780,2,1.29445,0.118463,3.85822,0.120662,49.3297
ubiE-yigP-ubiB,3012,1780,3,1.40274,0.110391,3.88972,0.113792,71.9012
ubiE-yigP-ubiB,3012,1780,4,1.30278,0.128661,3.92128,0.130903,48.0362
ubiE-yigP-ubiB,3012,1780,5,1.6362,0.180288,3.95021,0.174288,24.8776
ubiE-yigP-ubiB,3012,1780,6,1.60228,0.212628,4.37208,0.204209,30.0201
ubiE-yigP-ubiB,3012,1780,7,3.00036,0.346144,4.37955,0.28293,28.16
ubiE-yigP-ubiB,3012,1780,8,2.65252,0.20385,4.61974,0.190115,11.4804
ubiE-yigP-ubiB,3012,1780,9,1.24951,0.157764,5.35733,0.16437,43.0691
ubiD,1494,1781,0,0.282033,0.104169,3.97484,0.106757,15.1493
ubiD,1494,1781,1,0.39027,0.117226,4.12404,0.125397,47.4786
ubiD,1494,1781,2,0.12913,0.144008,4.57087,0.150615,30.4247
ubiD,1494,1781,3,0.507513,0.140029,4.33684,0.142385,34.7978
fre,702,1782,0,1.4882,0.144342,4.34653,0.147707,34.8244
fre,702,1782,1,2.18368,0.211329,4.33302,0.180444,70.6322
fadBA,3363,1783,0,30,0.211329,218.321,0.180444,70.6322
fadBA,3363,1783,1,30,0.211329,3,0.180444,70.6322
fadBA,3363,1783,2,30,0.211329,3,0.180444,70.6322
fadBA,3363,1783,3,30,0.211329,3,0.180444,70.6322
fadBA,3363,1783,4,30,0.211329,3,0.180444,70.6322
fadBA,3363,1783,5,30,0.211329,3,0.180444,70.6322
fadBA,3363,1783,6,30,0.211329,3,0.180444,70.6322
fadBA,3363,1783,7,30,0.211329,3,0.180444,70.6322
fadBA,3363,1783,8,30,0.211329,3,0.180444,70.6322
fadBA,3363,1783,9,30,0.211329,3,0.180444,70.6322
fadBA,3363,1783,10,30,0.211329,3,0.180444,70.6322
pepQ-yigZ-trkH-hemG,3993,1784,0,0.604238,0.108631,4.30548,0.110868,61.7788
pepQ-yigZ-trkH-hemG,3993,1784,1,1.35722,0.130508,4.12494,0.130349,52.9561
pepQ-yigZ-trkH-hemG,3993,1784,2,1.85945,0.164091,4.22255,0.160768,44.5353
pepQ-yigZ-trkH-hemG,3993,1784,3,1.53056,0.131129,4.08685,0.121033,89.259
pepQ-yigZ-trkH-hemG,3993,1784,4,1.58426,0.148171,4.29411,0.143247,67.0127
pepQ-yigZ-trkH-hemG,3993,1784,5,1.5551,0.301631,4.90966,0.300827,53.0133
pepQ-yigZ-trkH-hemG,3993,1784,6,1.94199,0.276296,4.75972,0.299674,47.4252
pepQ-yigZ-trkH-hemG,3993,1784,7,2.25843,0.404505,5.2992,0.391188,53.5158
pepQ-yigZ-trkH-hemG,3993,1784,8,2.03489,0.357149,4.59472,0.309474,69.7488
pepQ-yigZ-trkH-hemG,3993,1784,9,3.49813,0.503606,4.42235,0.448704,28.7938
pepQ-yigZ-trkH-hemG,3993,1784,10,1.7217,0.278736,4.57061,0.274414,46.184
pepQ-yigZ-trkH-hemG,3993,1784,11,2.0013,0.303728,4.70987,0.272751,36.8754
pepQ-yigZ-trkH-hemG,3993,1784,12,3.25496,0.304032,4.24004,0.252521,47.3364
mobAB,1094,1785,0,0.510328,0.269546,3.40327,0.286625,70.658
mobAB,1094,1785,1,0.770265,0.265123,3.97299,0.285975,33.1747
mobAB,1094,1785,2,1.00231,0.350578,3.47411,0.344075,41.4936
polA,2787,1789,0,0.506991,0.152986,4.30675,0.159343,34.6895
polA,2787,1789,1,0.888111,0.128584,3.84007,0.134382,40.7388
polA,2787,1789,2,1.01071,0.137624,4.07145,0.133041,66.5545
polA,2787,1789,3,0.577294,0.131735,4.17587,0.133996,23.6026
polA,2787,1789,4,0.320778,0.121525,4.42849,0.127608,45.0286
polA,2787,1789,5,0.446494,0.125749,4.7426,0.136972,47.9197
polA,2787,1789,6,0.569945,0.126093,4.921,0.12967,86.7971
polA,2787,1789,7,1.43466,0.1545,4.82969,0.162111,56.69
polA,2787,1789,8,1.46732,0.182352,5.33089,0.198451,54.3369
yihA,597,1791,0,1.01688,0.175974,4.86824,0.178761,59.4246
yihI,510,1793,0,0.217188,0.0981004,3.97663,0.10214,51.7393
hemN,1374,1794,0,1.88689,0.123409,3.76426,0.120476,128.212
hemN,1374,1794,1,2.72594,0.192555,4.22772,0.178363,155.209
hemN,1374,1794,2,2.38893,0.177636,4.33113,0.160201,141.644
hemN,1374,1794,3,3.03752,0.27099,4.49158,0.223426,150.303
glnA,1410,1795,0,15.1415,3.39E+07,6.80291,4.75E+07,69.7774
glnA,1410,1795,1,17.4142,3.39E+07,4.07562,4.75E+07,69.7774
glnA,1410,1795,2,18.2919,3.39E+07,4.0674,4.75E+07,69.7774
glnA,1410,1795,3,18.2773,,2.97431,,54.1616
typA,1824,1796,0,2.38565,0.146769,5.18247,0.140153,253.315
typA,1824,1796,1,3.29721,0.181316,4.79635,0.155862,305.048
typA,1824,1796,2,3.5336,0.177205,5.13792,0.160793,333.873
typA,1824,1796,3,3.62454,0.207864,5.22682,0.192352,173.582
typA,1824,1796,4,3.75638,0.207695,5.6863,0.203398,170.604
typA,1824,1796,5,3.73995,0.198818,5.80268,0.194749,53.3259
yihXY-dtd-yiiD,2886,1804,0,0.308932,0.120442,4.7546,0.130361,40.7507
yihXY-dtd-yiiD,2886,1804,1,0.50646,0.113135,4.60046,0.117616,49.1031
yihXY-dtd-yiiD,2886,1804,2,0.480105,0.136151,5.26559,0.157281,57.5433
yihXY-dtd-yiiD,2886,1804,3,1.31543,0.163604,4.10291,0.165674,42.4367
yihXY-dtd-yiiD,2886,1804,4,1.46208,0.157368,4.6342,0.163617,18.1155
yihXY-dtd-yiiD,2886,1804,5,2.68857,0.287968,5.11686,0.27407,48.1122
yihXY-dtd-yiiD,2886,1804,6,3.4326,0.264722,4.57554,0.223288,69.6945
yihXY-dtd-yiiD,2886,1804,7,5.03333,0.265613,4.22087,0.222962,86.0747
yihXY-dtd-yiiD,2886,1804,8,5.17842,0.28336,3.89212,0.231467,63.8659
fdhD,834,1807,0,1.1589,0.180181,3.00061,0.177917,54.7076
fdhD,834,1807,1,1.31332,0.233037,3.50301,0.245522,62.2826
sodA,621,1810,0,-2.09401,0.0978308,8.79543,0.115292,766.683
sodA,621,1810,1,-1.93345,0.11199,9.33687,0.138796,616.125
kdgT,984,1811,0,7.38386,1.04765,4.59787,0.942898,48.0089
kdgT,984,1811,1,6.36607,1.19909,5.12034,1.01037,51.0972
kdgT,984,1811,2,1.00094,1.06523,8.01593,1.32681,27.3858
yiiM,675,1812,0,0.140632,0.16423,4.2711,0.172031,63.2096
yiiM,675,1812,1,0.910603,0.156592,4.71736,0.174186,50.1471
cpxP,501,1813,0,-0.782859,0.0680847,5.33237,0.0726661,434.303
fieF,903,1814,0,1.15952,0.310805,4.28664,0.339122,76.9302
fieF,903,1814,1,0.4082,0.146059,3.89213,0.155534,37.6522
fieF,903,1814,2,0.961208,0.0959905,4.52639,0.103564,34.8292
pfkA,963,1815,0,-0.00437497,0.0782282,5.20248,0.0895491,105.632
pfkA,963,1815,1,0.384754,0.0852853,5.28969,0.0957028,108.191
pfkA,963,1815,2,-0.0454142,0.083445,5.48887,0.0962128,95.1578
sbp,990,1816,0,0.501583,0.701587,6.41053,0.791589,16.3302
sbp,990,1816,1,0.240197,0.847243,7.73716,1.09349,38.2013
sbp,990,1816,2,-3.89167,0.991043,8.01471,0.901145,50.0465
cdh,756,1817,0,1.33755,0.4824,4.08205,0.493497,30.9307
cdh,756,1817,1,1.84415,0.583152,4.10655,0.563764,28.5832
tpiA,768,1818,0,0.121386,0.0780321,7.06907,0.0948875,316.712
tpiA,768,1818,1,-0.0560331,0.075889,7.26674,0.0981663,192.053
yiiQ,600,1819,0,1.50081,0.196565,3.76864,0.17707,70.6954
yiiQ,600,1819,1,1.99968,0.334344,3.90832,0.291439,102.703
yiiR,441,1820,0,0.550692,0.330235,5.50765,0.378025,69.2331
yiiS-uspD,755,1821,0,-1.6042,0.156872,7.86312,0.181057,156.374
yiiS-uspD,755,1821,1,-2.6287,0.178034,8.22803,0.190206,172.731
fpr,747,1822,0,0.499716,0.157555,4.64112,0.170699,39.889
fpr,747,1822,1,1.54911,0.191213,4.9729,0.185928,66.9814
hslVU,1872,1824,0,4.47603,0.322301,8.23327,0.367698,133.916
hslVU,1872,1824,1,3.84712,0.290582,9.68042,0.388994,98.9871
hslVU,1872,1824,2,6.68375,0.321011,6.95631,0.33929,43.3884
hslVU,1872,1824,3,7.61791,0.257235,6.72813,0.297579,95.5405
hslVU,1872,1824,4,8.62174,0.315107,5.76495,0.301454,54.4958
hslVU,1872,1824,5,7.87146,0.230333,6.70782,0.271818,143.34
cytR,1026,1825,0,2.00813,0.239299,3.93423,0.20216,78.7632
cytR,1026,1825,1,2.01281,0.210769,3.95207,0.177335,83.2627
cytR,1026,1825,2,2.8555,0.195275,3.94091,0.178912,203.525
priA,2199,1826,0,2.00292,0.453794,4.45207,0.395305,34.4328
priA,2199,1826,1,0.962364,0.712181,7.40922,0.90971,61.1085
priA,2199,1826,2,1.92199,0.618409,6.05568,0.681327,43.9671
priA,2199,1826,3,1.00062,0.872366,7.23106,1.03517,56.3349
priA,2199,1826,4,0.973612,0.63375,7.84134,0.831986,40.9207
priA,2199,1826,5,0.790408,0.627641,8.13772,0.820493,61.1634
priA,2199,1826,6,1.50855,0.684344,5.89616,0.716152,40.2168
metJ,318,1829,0,0.472065,0.0924907,2.72933,0.096559,70.7152
metBL,3596,1830,0,2.13174,0.561487,4.95038,0.570396,18.2341
metBL,3596,1830,1,3.08687,0.781936,5.26729,0.700287,42.0235
metBL,3596,1830,2,1.01905,0.573788,6.1123,0.668563,82.0844
metBL,3596,1830,3,1.50236,0.499317,4.87049,0.504437,61.2894
metBL,3596,1830,4,1.10185,0.304139,3.95479,0.299083,36.7369
metBL,3596,1830,5,2.49879,0.508731,5.81404,0.524319,40.8766
metBL,3596,1830,6,2.70826,0.358466,5.44782,0.418132,59.5172
metBL,3596,1830,7,1.37432,0.512913,10.8693,0.826114,45.2818
metBL,3596,1830,8,3.02004,0.744632,6.38278,0.72345,48.3469
metBL,3596,1830,9,2.6237,0.32241,4.11553,0.301036,17.2742
metBL,3596,1830,10,1.86867,0.27458,4.46792,0.272735,14.8465
metF,891,1831,0,1.99969,0.425692,2.06245,0.388269,35.8772
metF,891,1831,1,0.813467,0.680992,3.27993,0.678122,45.1721
katG,2181,1832,0,-5.20658,0.687413,28.9321,1.63322,214.056
katG,2181,1832,1,-3.43968,0.562447,31.6164,1.65448,272.163
katG,2181,1832,2,-2.59994,0.43604,28.456,1.24298,295.381
katG,2181,1832,3,-3.23719,0.526789,32.6278,1.61636,281.257
katG,2181,1832,4,-3.23865,0.614191,38.0198,2.18034,314.785
katG,2181,1832,5,-4.61237,0.577707,32.0036,1.57292,464.098
katG,2181,1832,6,-6.32475,0.798653,40.5602,2.41448,362.869
yijE,906,1833,0,4.39475,0.570242,3.73029,0.433479,91.6302
yijE,906,1833,1,1.35348,0.840071,6.95904,0.942883,71.4135
yijE,906,1833,2,2.34255,0.927897,6.91784,1.03583,61.4868
pflDC,3142,1836,0,0.39674,0.951256,8.19016,1.31163,32.214
pflDC,3142,1836,1,1.9929,0.944531,7.40046,1.10239,22.6644
pflDC,3142,1836,2,0.448811,0.646486,7.50614,0.813216,20.4895
pflDC,3142,1836,3,0.821575,1.16341,9.35816,1.45486,27.1598
pflDC,3142,1836,4,1.78254,1.32923,8.88011,1.71676,17.6843
pflDC,3142,1836,5,-0.83637,0.733919,6.86777,0.860232,32.4702
pflDC,3142,1836,6,-0.29749,0.582818,7.01338,0.738035,39.7248
pflDC,3142,1836,7,-0.523471,0.518433,5.92518,0.605163,35.8498
pflDC,3142,1836,8,1.00467,0.984142,7.30597,1.19296,37.4365
pflDC,3142,1836,9,0.178842,0.76525,5.15343,0.801208,28.1852
yijP,1734,1837,0,5.05282,0.137334,3.27032,0.110387,886.673
yijP,1734,1837,1,5.90691,0.141501,3.46736,0.128174,974.001
yijP,1734,1837,2,6.84577,0.22403,2.78366,0.161689,766.769
